year,section,kind,entry,issue,page,annual_contents_page,column,ocr_source,raw_text,needs_review
1999,ВЫСТАВКИ,article,"""Российский HI-End'99°. Р, КунаФин, А. Соколов",8,28,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"""Российский HI-End'99°. Р, КунаФин, А. Соколов.................. 8 28",
1999,ВЫСТАВКИ,article,"Радиопюбители и ""Связь-Экспокомм",9,9,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"Радиопюбители и ""Связь-Экспокомм-99°. Б. Степанов то. Tae <",
1999,ВИДЕОТЕХНИКА,section,ВИДЕОТЕХНИКА,,,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,ВИДЕОТЕХНИКА,
1999,ВИДЕОТЕХНИКА,article,"Видеотехника и звух Сравнительные характеристики стереозвуковых пидеомагнитофонов, стыковка со звуковоспроизводящим комплексом г FOL Петролавловский я ое еее i ol 8 К",2,8,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"Видеотехника и звух Сравнительные характеристики стереозвуковых пидеомагнитофонов, стыковка со звуковоспроизводящим комплексом г FOL Петролавловский я ое еее i ol 8 К 2 8 Г",
1999,ВИДЕОТЕХНИКА,article,"Антенные усилители SWA, А. Пахомов тет eee ce оо cece cece 16 1 Разветвитель видео- и аудиосигналов. И. Нечаев. Aon ай",1,3,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"Антенные усилители SWA, А. Пахомов.... тет eee ce оо cece cece 16 1 Разветвитель видео- и аудиосигналов. И. Нечаев. Aon ай 13",ocr_filler
1999,ВИДЕОТЕХНИКА,article,Корректор цветовой четкости. А. Пахомов -- -. 2--2,2,10,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,Корректор цветовой четкости. А. Пахомов.........--..-.---2--2--..2 10,
1999,ВИДЕОТЕХНИКА,article,Схемотехника выходных видеоусилителей В. Брылоа ?,1,2,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"Схемотехника выходных видеоусилителей В. Брылоа................? 12,",
1999,ВИДЕОТЕХНИКА,see_also,Схемотехника выходных видеоусилителей В. Брылоа ?,4,10,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,см. также 4-10. 5-8. к,
1999,ВИДЕОТЕХНИКА,see_also,Схемотехника выходных видеоусилителей В. Брылоа ?,5,8,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,см. также 4-10. 5-8. к,
1999,ВИДЕОТЕХНИКА,article,как помыть ролик очистки. Н. Кашонцев . нае,1,4,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,как помыть ролик очистки. Н. Кашонцев...... ---.-----.. нае 14,
1999,ВИДЕОТЕХНИКА,article,"Компоненты в бытовой видеотехнике. Интегральные коммутаторы, F параметры. применение. Ю. Петропавловский ‚",3,10,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"Компоненты в бытовой видеотехнике. Интегральные коммутаторы, F параметры. применение. Ю. Петропавловский ‚................. 3 10 К",
1999,ВИДЕОТЕХНИКА,article,Как войти в сервисное меню телевизора. М. Рязанов,3,12,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"Как войти в сервисное меню телевизора. М. Рязанов.......--.-.-.-.3 12, F",
1999,ВИДЕОТЕХНИКА,see_also,Как войти в сервисное меню телевизора. М. Рязанов,4,13,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"см. также 4-13, 5-11, 6-12, 7-12, 9-9. 10-9. у",
1999,ВИДЕОТЕХНИКА,see_also,Как войти в сервисное меню телевизора. М. Рязанов,5,11,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"см. также 4-13, 5-11, 6-12, 7-12, 9-9. 10-9. у",
1999,ВИДЕОТЕХНИКА,see_also,Как войти в сервисное меню телевизора. М. Рязанов,6,12,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"см. также 4-13, 5-11, 6-12, 7-12, 9-9. 10-9. у",
1999,ВИДЕОТЕХНИКА,see_also,Как войти в сервисное меню телевизора. М. Рязанов,7,12,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"см. также 4-13, 5-11, 6-12, 7-12, 9-9. 10-9. у",
1999,ВИДЕОТЕХНИКА,see_also,Как войти в сервисное меню телевизора. М. Рязанов,9,9,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"см. также 4-13, 5-11, 6-12, 7-12, 9-9. 10-9. у",
1999,ВИДЕОТЕХНИКА,see_also,Как войти в сервисное меню телевизора. М. Рязанов,10,9,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"см. также 4-13, 5-11, 6-12, 7-12, 9-9. 10-9. у",
1999,ВИДЕОТЕХНИКА,article,"Антенный усилитель ДМВ на микросхеме. И, Нечаев ‚",4,8,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"Антенный усилитель ДМВ на микросхеме. И, Нечаев ‚..........-....-4 8",
1999,ВИДЕОТЕХНИКА,article,Экологичный телевизор. Б- XOXMOB -.-.-. .е о-чевонае А,1,4,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,Экологичный телевизор. Б- XOXMOB......-.-.-.---.е----о-чевонае А 14,
1999,ВИДЕОТЕХНИКА,article,Современные селскторы телевизионных каналов. А. Бурковский,6,6,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,Современные селскторы телевизионных каналов. А. Бурковский.... 6 6,
1999,ВИДЕОТЕХНИКА,article,"Системы управления телевизорами. В. Брылов Bor В 3 ст, также 7-10",9,12,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"Системы управления телевизорами. В. Брылов........... Bor В 3 ст, также 7-10. 9-12 А",
1999,ВИДЕОТЕХНИКА,article,“Taman дав топопизоров УСЦТ` (Возвращаясь К напечатанному}. С RIPOMONOHKO rss ее ео he ое есче еее о. 06° 10 © Ремонт зелевизоров и видеомагнитофонов. М. Рязанов.„,6,30,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,“Taman дав топопизоров УСЦТ` (Возвращаясь К напечатанному}. С RIPOMONOHKO rss ее ео he ое есче еее о. 06° 10 © Ремонт зелевизоров и видеомагнитофонов. М. Рязанов.„.-.-.--....-.6 30 А,
1999,ВИДЕОТЕХНИКА,unparsed,'РААЛЯЮ PAA п еда рю. Я и» я. зим . = ь ИУ > р ОХ р Г. ти. гс,,,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,'РААЛЯЮ PAA п еда рю. Я и» я. зим . = ь ИУ > р ОХ р Г. ти. гс,no_issue_page
1999,ВИДЕОТЕХНИКА,article,"‘ х \ grand of лету | а on, 5” ‚т “=.Й =; we Ш ae",1,97,b.1999-12.064,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"‘ х \ grand of лету | а on, 5” ‚т “=.Й =; we Ш ae 197; Ws < Ms?: me ©",latin_noise
1999,ВИДЕОТЕХНИКА,unparsed,Али [LPAATZO | РАДИО ый а eee = * съ С é > 5 ИА - MB ta. SBYKB атс,,,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,Али [LPAATZO | РАДИО ый а eee = * съ С é > 5 ИА - MB ta. SBYKB атс,no_issue_page;latin_noise;ocr_filler
1999,ВИДЕОТЕХНИКА,unparsed,"4 | = Bo Е } 2 > mo a S10 Ra {AJIA ЗА 1999 г. а, второе - страницу (начало статьи). Сокращение ЗР",,,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"4 | = Bo Е } 2 > mo a S10 Ra {AJIA ЗА 1999 г. а, второе - страницу (начало статьи). Сокращение ЗР",no_issue_page
1999,ВИДЕОТЕХНИКА,article,тация” включены в соответствующие тематические юция стандартов отечественного телевидения Л. Лейтес 2,7,6,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,тация” включены в соответствующие тематические юция стандартов отечественного телевидения Л. Лейтес 2 7 6,
1999,ВИДЕОТЕХНИКА,article,знение неисправностей а телевизорах В. Чуднов,7,7,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,знение неисправностей а телевизорах... В. Чуднов....... 7 7,
1999,ВИДЕОТЕХНИКА,article,агообразная антенна. К. Харченко печ,8,13,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,агообразная антенна. К. Харченко.. печ. 8 13,
1999,ВИДЕОТЕХНИКА,article,ные зигзагообразные аятенны. К. Харченко „ .-- BIB оные искажения в декодерах ЗЕСАМ. Пути улучшения качества ражения. Гребенчатая Фильтрация. 5. Хохлов.-.- - -В,1,9,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,ные зигзагообразные аятенны. К. Харченко „......---.--..... BIB оные искажения в декодерах ЗЕСАМ. Пути улучшения качества ражения. Гребенчатая Фильтрация. 5. Хохлов.-.-..-...........-В 19,
1999,ВИДЕОТЕХНИКА,article,тестирование по шине РС. М. Рязанов у asus 2 MT видеомагнитофонов и видеоплейеров. А. Родим,8,22,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,тестирование по шине РС. М. Рязанов у asus 2 MT видеомагнитофонов и видеоплейеров. А. Родим..-.-.-...-...8 22,
1999,ВИДЕОТЕХНИКА,article,"вые видеокамеры. камерный кзнал, системы автофокусировки - ойство, особенносли. ремонт. Ю. Петропавловский",9,6,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"вые видеокамеры. камерный кзнал, системы автофокусировки - ойство, особенносли. ремонт. Ю. Петропавловский.............9 6",
1999,ВИДЕОТЕХНИКА,article,итие и состояние систем телевидения в мире. А. Варбанский,9,10,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,итие и состояние систем телевидения в мире. А. Варбанский.....9 10,
1999,ВИДЕОТЕХНИКА,article,ульсный источник питания на микросхеме STR-S6307 олчанов. Roc м ме,10,6,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,ульсный источник питания на микросхеме STR-S6307 олчанов. Roc м ме 10 6,
1999,ВИДЕОТЕХНИКА,article,дер ЗЕСАМ с гребенчатым фильтром. Б. Хохлов ; ю ю ичение чиспа переключаемых программ в телевизорах ЗУСЦТ оротоношко. ¥ Boss diate ее аа 6 жные телеантенны. В. Портунов. - - ee,1,8,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,дер ЗЕСАМ с гребенчатым фильтром. Б. Хохлов......; ю ю ичение чиспа переключаемых программ в телевизорах ЗУСЦТ оротоношко. ¥ Boss diate ее аа 6 жные телеантенны. В. Портунов. - - ee 1 8,
1999,ВИДЕОТЕХНИКА,article,"е@nta Tenetercra, В. Брылов",12,10,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"е@nta Tenetercra, В. Брылов......._...- 12 10",latin_noise
1999,ВИДЕОТЕХНИКА,article,"Отаоты на вопросы по статьям, опубликованным в журнале в прошлые годы илов Л. Фотоприемних для СДУ телевизора. - Радио, 1994, ‚с. 89 ое ма Де denis eee",4,92,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"Отаоты на вопросы по статьям, опубликованным в журнале в прошлые годы илов Л. Фотоприемних для СДУ телевизора. - Радио, 1994, ‚с. 89 _. ое ма Де denis eee 492",ocr_filler
1999,ВИДЕОТЕХНИКА,unparsed,moe А. Двухступенчатый прогрев катода кинескопа. - Радио,,,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"moe А. Двухступенчатый прогрев катода кинескопа. - Радио,",no_issue_page
1999,СПУТНИКОВОЕ ВЕЩАНИЕ,section,СПУТНИКОВОЕ ВЕЩАНИЕ,,,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,СПУТНИКОВОЕ ВЕЩАНИЕ,
1999,СПУТНИКОВОЕ ВЕЩАНИЕ,article,eptep СТВ В. Жук Е i. ааа аа,9,8,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,eptep СТВ В. Жук Е i. ааа аа 9 8,
1999,СПУТНИКОВОЕ ВЕЩАНИЕ,article,"та ресиверов “HTB- 1000"" и “HTB-2000° с двухдиапэзонными ертерами. И. Нечаев - - ея сие tena cece ee",1,4,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"та ресиверов “HTB- 1000"" и “HTB-2000° с двухдиапэзонными ертерами. И. Нечаев....-..-... ея сие tena cece ee 14",ocr_filler
1999,СПУТНИКОВОЕ ВЕЩАНИЕ,article,"СВЧ входз у ресиверов “HTB-2000° и “HTB- 1000"". И. Нечаев",8,26,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"СВЧ входз у ресиверов “HTB-2000° и “HTB- 1000"". И. Нечаев.......8 26",
1999,СПУТНИКОВОЕ ВЕЩАНИЕ,article,‘веры “HTB-2000° и “HTB 10907 работаюз как радиопруемники ечаев -. - eee к wer в,10,13,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,‘веры “HTB-2000° и “HTB 10907 работаюз как радиопруемники ечаев..-. -... eee к wer в 10 13,ocr_filler
1999,ЗВУКОТЕХНИКА,section,ЗВУКОТЕХНИКА,,,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,ЗВУКОТЕХНИКА,
1999,ЗВУКОТЕХНИКА,article,ивные регуляторы тембры. А. Шихатов ен 20-025,3,18,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,ивные регуляторы тембры. А. Шихатов..... ен 20-025 3 18,
1999,ЗВУКОТЕХНИКА,article,"в автомобиле, AL ШИХАТОВ „а аа о еее",1,9,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"в автомобиле, AL ШИХАТОВ „а аа о еее. 19",
1999,ЗВУКОТЕХНИКА,article,габаритная ACSC: BATH „эл аа. во ьнсе ть зов се сь,2,18,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,габаритная ACSC: BATH „эл... аа. во ьнсе ть зов се сь 2 18,
1999,ЗВУКОТЕХНИКА,unparsed,30М приводкак проигрыватель звуковых компакт-дисков. юпаев 5 о ть ое ee ee №9 ернизация динамической головки 20ГДС-1 А. Киселев ee зю НРААМЮ | ПРАДО,,,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,30М приводкак проигрыватель звуковых компакт-дисков. юпаев 5 о ть ое ee ee №9 ернизация динамической головки 20ГДС-1 А. Киселев ee зю НРААМЮ | ПРАДО,no_issue_page
1999,ЗВУКОТЕХНИКА,article,АТИ Е: ЕЛЕ gees Ил м,2,7,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,АТИ Е: ЕЛЕ gees Ил м 27; ae + z. а}. р &-,
1999,ЗВУКОТЕХНИКА,article,_ Мать ча.; ы bes е 10 ь ] 4 - №,5,5,b.1999-12.064,2,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.064/columns2/merged.prose.psm6.corrected.txt,"; _ Мать ча.; ы bes е 10 ь ] 4 - №55 МН = ty,",latin_noise
1999,ЗВУКОТЕХНИКА,unparsed,Автомобильные магнитолы. А. Шихатов еее cere eee +8,,,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,Автомобильные магнитолы. А. Шихатов......... еее cere eee +8,no_issue_page;ocr_filler
1999,ЗВУКОТЕХНИКА,see_also,_ Мать ча.; ы bes е 10 ь ] 4 - №,5,15,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,"см. также 5-15, 6-13, 7-16, 8-32.",
1999,ЗВУКОТЕХНИКА,see_also,_ Мать ча.; ы bes е 10 ь ] 4 - №,6,13,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,"см. также 5-15, 6-13, 7-16, 8-32.",
1999,ЗВУКОТЕХНИКА,see_also,_ Мать ча.; ы bes е 10 ь ] 4 - №,7,16,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,"см. также 5-15, 6-13, 7-16, 8-32.",
1999,ЗВУКОТЕХНИКА,see_also,_ Мать ча.; ы bes е 10 ь ] 4 - №,8,32,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,"см. также 5-15, 6-13, 7-16, 8-32.",
1999,ЗВУКОТЕХНИКА,unparsed,"Караокаконнертер (ЭР с аи С 5 УМЗЧ с однополярным источником питания. М. Сапожников 6 Сабвуфер - громкоговоритель низших частот (ЗР) --. .-:--.-+++-«. 6 Акустическая система “VERNA 150-03"". А. Демьянов 7",,,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,"Караокаконнертер (ЭР с аи С 5 УМЗЧ с однополярным источником питания. М. Сапожников..........6 Сабвуфер - громкоговоритель низших частот (ЗР) --.---.-:--.-+++-«. 6 Акустическая система “VERNA 150-03"". А. Демьянов.................7",no_issue_page
1999,ЗВУКОТЕХНИКА,article,"Двухтактно-параллельный каскад, Б. Минц -. cece cece е eee В Разделительные (С-фильтры а многополосных УМЗЧ. [Н. Бойко] 8 Адаптивный тыловой канал системы пространственного ЗВУЧАНИЯ ЗАЗ LUM KAY OB Me кв ве 1-е ааьютоть пчыеные ое",1,9,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,"Двухтактно-параллельный каскад, Б. Минц.......-. cece cece е eee В Разделительные (С-фильтры а многополосных УМЗЧ. [Н. Бойко]........8 Адаптивный тыловой канал системы пространственного ЗВУЧАНИЯ ЗАЗ LUM KAY OB Me кв ве 1-е ааьютоть пчыеные ое 19",ocr_filler
1999,ЗВУКОТЕХНИКА,unparsed,Hi-Fi3za 100 рублей? Р. Кунафин.- -.- - ее ee eee eee -9 Трехполосный УМЗЧ на микросхемах (ЗР) - -- -- cece cee eee 9 Увеличение выходной мощности автомагнитолы. О. Долгов 10 Сверхлинейный УМЗЧ с глубокой ООС. С. Агеев -.- -.- +. 010,,,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,Hi-Fi3za 100 рублей? Р. Кунафин.-..-.-...-..--- ее ee eee eee -9 Трехполосный УМЗЧ на микросхемах (ЗР)....-..--..-- cece cee eee 9 Увеличение выходной мощности автомагнитолы. О. Долгов..........10 Сверхлинейный УМЗЧ с глубокой ООС. С. Агеев........-.-..-.- +. 010,no_issue_page;ocr_filler
1999,ЗВУКОТЕХНИКА,see_also,"Двухтактно-параллельный каскад, Б. Минц -. cece cece е eee В Разделительные (С-фильтры а многополосных УМЗЧ. [Н. Бойко] 8 Адаптивный тыловой канал системы пространственного ЗВУЧАНИЯ ЗАЗ LUM KAY OB Me кв ве 1-е ааьютоть пчыеные ое",11,13,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,"см. также 11-13, 12-16.",
1999,ЗВУКОТЕХНИКА,see_also,"Двухтактно-параллельный каскад, Б. Минц -. cece cece е eee В Разделительные (С-фильтры а многополосных УМЗЧ. [Н. Бойко] 8 Адаптивный тыловой канал системы пространственного ЗВУЧАНИЯ ЗАЗ LUM KAY OB Me кв ве 1-е ааьютоть пчыеные ое",12,16,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,"см. также 11-13, 12-16.",
1999,ЗВУКОТЕХНИКА,article,УМЗЧ с индуктивной коррекцией. В. Левицкий я,1,2,b.1999-12.065,1,.tmp/annual_contents_1999_2000/column_ocr_wide/b.1999-12.065/columns2/merged.prose.psm6.corrected.txt,УМЗЧ с индуктивной коррекцией. В. Левицкий......... я 12),
